,RA,DEC,X,Y,F475W_COUNT,F475W_SKY,F475W_RATE,F475W_RATERR,F475W_VEGA,F475W_TRANS,F475W_ERR,F475W_CHI,F475W_SNR,F475W_SHARP,F475W_ROUND,F475W_CROWD,F475W_FLAG,F814W_COUNT,F814W_SKY,F814W_RATE,F814W_RATERR,F814W_VEGA,F814W_TRANS,F814W_ERR,F814W_CHI,F814W_SNR,F814W_SHARP,F814W_ROUND,F814W_CROWD,F814W_FLAG,F275W_COUNT,F275W_SKY,F275W_RATE,F275W_RATERR,F275W_VEGA,F275W_TRANS,F275W_ERR,F275W_CHI,F275W_SNR,F275W_SHARP,F275W_ROUND,F275W_CROWD,F275W_FLAG,F336W_COUNT,F336W_SKY,F336W_RATE,F336W_RATERR,F336W_VEGA,F336W_TRANS,F336W_ERR,F336W_CHI,F336W_SNR,F336W_SHARP,F336W_ROUND,F336W_CROWD,F336W_FLAG,F110W_COUNT,F110W_SKY,F110W_RATE,F110W_RATERR,F110W_VEGA,F110W_TRANS,F110W_ERR,F110W_CHI,F110W_SNR,F110W_SHARP,F110W_ROUND,F110W_CROWD,F110W_FLAG,F160W_COUNT,F160W_SKY,F160W_RATE,F160W_RATERR,F160W_VEGA,F160W_TRANS,F160W_ERR,F160W_CHI,F160W_SNR,F160W_SHARP,F160W_ROUND,F160W_CROWD,F160W_FLAG,index,F275W_ST_FLAG,F275W_GST_FLAG,F336W_ST_FLAG,F336W_GST_FLAG,F475W_ST_FLAG,F475W_GST_FLAG,F814W_ST_FLAG,F814W_GST_FLAG,F110W_ST_FLAG,F110W_GST_FLAG,F160W_ST_FLAG,F160W_GST_FLAG,n_detected,DENSITY
2095,23.441695378602216,30.721964216451106,6675.15,12588.0,55519.3,4263.34,7.109999999999999e-11,2.0399999999999998e-12,25.37,26.057,0.031,1.21,34.9,-0.043,0.152,0.361,2,918740.9,5939.52,2.3399999999999998e-09,1.0100000000000001e-11,21.576999999999998,21.644000000000002,0.005,0.91,231.2,-0.012,0.013999999999999999,0.051,2,-358.1,60.33,-2.8999999999999997e-11,3.28e-11,,,9.999,1.58,-0.9,0.0,0.0,0.0,0,106.9,132.36,2.7999999999999998e-12,1.54e-11,28.881,,5.971,1.88,0.2,0.228,0.32899999999999996,1.544,0,769773.9,12708.49,7.2199999999999995e-09,2.63e-11,20.352999999999998,,0.004,0.7,274.7,-0.008,-0.004,0.16,0,1390000.0,14797.8,2.0099999999999998e-08,5.4799999999999994e-11,19.241,,0.003,0.69,367.1,0.009000000000000001,-0.001,0.071,0,2176,0,0,0,0,1,1,1,1,1,1,1,1,4,0.32648591509318725
2096,23.44332728208081,30.716145035377536,6430.52,12027.07,167827.7,4783.78,2.1499999999999998e-10,3.0699999999999996e-12,24.169,24.834,0.016,1.36,70.0,-0.077,0.14800000000000002,0.064,2,1360000.0,7247.63,3.4700000000000002e-09,1.1199999999999999e-11,21.149,21.186,0.004,0.93,308.6,0.002,0.006,0.039,2,78.1,46.8,6.25e-12,2.4399999999999998e-11,28.011,,4.238,1.44,0.3,0.667,1.9380000000000002,0.004,0,141.8,147.31,3.740000000000001e-12,6.79e-12,28.566999999999997,,1.972,1.01,0.6,-0.606,2.028,0.091,0,887880.9,13390.32,8.329999999999999e-09,4.1200000000000004e-11,20.198,,0.005,1.48,202.4,-0.031,0.024,0.158,0,1390000.0,15472.88,2.0099999999999998e-08,5.5899999999999996e-11,19.242,,0.003,0.69,359.9,-0.001,0.028999999999999998,0.127,0,2179,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3367250263319624
2097,23.44971412161305,30.717361670187145,5899.35,12247.13,178474.1,3938.8,2.29e-10,2.7400000000000004e-12,24.101999999999997,24.767,0.013000000000000001,1.19,83.5,0.013999999999999999,0.086,0.12,2,1450000.0,6327.04,3.68e-09,1.13e-11,21.085,21.122,0.003,0.89,324.9,0.006999999999999999,0.018000000000000002,0.071,0,-562.7,21.7,-4.5999999999999996e-11,2.12e-11,,,9.999,1.26,-2.2,0.6809999999999999,0.857,0.091,0,-149.1,126.72,-3.9e-12,7.059999999999999e-12,,,9.999,1.25,-0.6,0.158,-0.596,0.11599999999999999,2,906212.6,13418.42,8.5e-09,4.03e-11,20.176,,0.005,1.39,210.9,-0.001,0.018000000000000002,0.22,0,1560000.0,15251.17,2.25e-08,5.89e-11,19.121,,0.003,0.75,381.2,0.003,0.039,0.14400000000000002,0,2182,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3202534828247211
2098,23.441005651800154,30.710871736545407,6537.78,11460.71,73653.1,4439.68,9.45e-11,1.8000000000000002e-12,25.061,25.748,0.021,1.27,52.5,0.053,0.311,0.163,0,1210000.0,7259.17,3.09e-09,9.44e-12,21.276,21.343000000000004,0.003,1.07,327.1,0.011000000000000001,0.04,0.10300000000000001,0,-720.0,43.58,-5.9e-11,3.3e-11,,,9.999,1.52,-1.8,0.0,0.0,0.0,0,-233.8,128.76,-6.0999999999999995e-12,7.76e-12,,,9.999,1.02,-0.8,-4.218999999999999,2.119,0.222,0,1040000.0,15609.8,9.740000000000002e-09,9.47e-11,20.028,,0.011000000000000001,3.03,102.9,-0.034,0.07400000000000001,0.25,0,1880000.0,16609.23,2.71e-08,7.96e-11,18.916,,0.003,1.15,341.2,-0.008,0.05,0.259,0,2183,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3665437168583814
2099,23.436332138003742,30.719562001058566,7096.66,12264.25,119666.5,4246.06,1.53e-10,3.2299999999999998e-12,24.535,25.214000000000002,0.023,1.58,47.6,-0.134,0.07,0.278,2,1210000.0,6313.76,3.08e-09,1.1099999999999999e-11,21.276999999999997,21.323,0.004,1.1,277.7,-0.021,0.025,0.162,2,353.9,27.07,2.89e-11,2.52e-11,26.346999999999998,,0.9440000000000001,1.16,1.1,-0.932,-0.679,0.209,0,31.8,119.71,8.240000000000001e-13,1.1399999999999999e-11,30.21,,9.999,1.42,0.1,-0.79,-0.8590000000000001,0.336,0,875705.1,12337.46,8.22e-09,5.2299999999999996e-11,20.213,,0.006999999999999999,1.83,157.2,-0.043,-0.022000000000000002,0.23800000000000002,0,1500000.0,14378.77,2.17e-08,5.970000000000001e-11,19.16,,0.003,0.74,363.0,-0.001,0.003,0.217,0,2188,0,0,0,0,1,1,1,1,1,1,1,1,4,0.312513658700726
2100,23.436787527825455,30.73241905427942,7285.61,13565.62,210317.5,3524.03,2.71e-10,3.5599999999999998e-12,23.92,24.590999999999998,0.013999999999999999,1.57,75.9,-0.065,0.079,0.048,0,1860000.0,5704.92,4.7499999999999995e-09,1.41e-11,20.808000000000003,20.849,0.003,1.05,336.8,-0.017,0.009000000000000001,0.025,0,124.2,7.44,1.05e-11,3.26e-11,27.443,,3.3560000000000003,1.12,0.3,-0.161,5.957999999999999,0.011000000000000001,2,-661.6,110.15,-1.7e-11,7.259999999999999e-12,,,9.999,1.32,-2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,9999.0,,,9.999,0.0,0.0,0.0,0.0,0.0,0,2080000.0,12780.75,3e-08,9.199999999999999e-11,18.807000000000002,,0.003,0.66,326.3,0.012,0.009000000000000001,0.127,2,2198,0,0,0,0,1,1,1,1,0,0,1,1,3,0.299543827452781
2101,23.434307473303264,30.73245333742067,7500.84,13531.21,344325.3,3404.75,4.42e-10,4.34e-12,23.385,23.976,0.011000000000000001,1.46,101.9,0.005,0.040999999999999995,0.285,2,1540000.0,5221.02,3.9299999999999995e-09,1.2699999999999999e-11,21.013,21.03,0.004,1.1,308.6,0.009000000000000001,-0.01,0.054000000000000006,0,89.6,10.44,7.15e-12,2.3899999999999996e-11,27.865,,3.625,1.46,0.3,-0.308,0.861,1.2229999999999999,0,1267.8,97.36,3.31e-11,1.1e-11,26.2,,0.36,1.48,3.0,-0.152,0.151,1.181,0,897921.2,10349.51,8.42e-09,2.7199999999999997e-11,20.186,,0.004,0.81,310.1,-0.001,-0.024,0.087,0,1310000.0,12171.48,1.8999999999999998e-08,5.27e-11,19.305,,0.003,0.81,359.6,-0.005,-0.013000000000000001,0.051,0,2202,0,0,0,0,1,1,1,1,1,1,1,1,4,0.2913275394785939
2102,23.44976962192306,30.73112005318075,6139.08,13633.11,80790.1,5100.18,1.0399999999999999e-10,2.05e-12,24.962,25.65,0.022000000000000002,1.4,50.5,-0.11800000000000001,0.305,0.084,2,1120000.0,6943.49,2.8600000000000005e-09,8.66e-12,21.358,21.416999999999998,0.003,1.04,330.6,-0.022000000000000002,0.047,0.043,0,-415.0,44.53,-3.4e-11,1.2199999999999999e-11,,,9.999,1.16,-2.8,1.198,0.639,0.05,2,82.9,228.46,2.13e-12,4.74e-12,29.180999999999997,,2.421,1.03,0.4,-0.888,0.226,0.073,2,1090000.0,14145.86,1.02e-08,5.02e-11,19.975,,0.005,1.66,204.1,-0.068,-0.045,0.10800000000000001,0,1920000.0,15302.88,2.77e-08,6.34e-11,18.895,,0.002,0.72,436.4,-0.009000000000000001,0.001,0.102,0,2203,0,0,0,0,1,1,1,1,1,1,1,1,4,0.27270245628658685
2103,23.446158817934307,30.719105373975438,6238.05,12368.36,185183.7,4183.99,2.38e-10,3.91e-12,24.06,24.715,0.018000000000000002,1.79,60.7,-0.213,0.021,0.019,0,1340000.0,6228.26,3.42e-09,1.2099999999999999e-11,21.164,21.197,0.004,1.09,282.3,-0.05,0.042,0.021,0,39.8,17.81,3.3799999999999997e-12,2.2300000000000003e-11,28.677,,7.172999999999999,1.43,0.2,-0.292,2.766,0.016,0,127.4,135.34,3.41e-12,7.1199999999999995e-12,28.669,,2.269,1.25,0.5,-0.5489999999999999,-0.115,0.005,0,1020000.0,12404.69,9.55e-09,3.85e-11,20.05,,0.004,1.32,247.9,-0.013999999999999999,0.001,0.107,0,1550000.0,14566.38,2.2400000000000002e-08,5.84e-11,19.125999999999998,,0.003,0.82,383.2,-0.018000000000000002,0.009000000000000001,0.128,0,2208,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3220065556958973
2104,23.44559977134278,30.725540764041963,6400.79,13007.71,118644.4,4094.64,1.52e-10,3.3999999999999996e-12,24.546,25.225,0.024,1.76,44.6,-0.147,0.37799999999999995,0.068,0,1210000.0,6063.16,3.07e-09,1.1399999999999999e-11,21.28,21.326999999999998,0.004,1.08,269.5,-0.045,0.061,0.039,0,285.8,27.92,2.32e-11,2.35e-11,26.588,,1.103,1.32,1.0,0.009000000000000001,-0.168,0.003,0,-257.2,125.77,-6.799999999999999e-12,8.2e-12,,,9.999,1.33,-0.8,0.0,0.0,0.0,0,905841.6,12513.91,8.5e-09,3.51e-11,20.177,,0.004,1.25,242.0,-0.019,0.0,0.135,0,1460000.0,14487.59,2.11e-08,5.6799999999999994e-11,19.19,,0.003,0.83,371.1,-0.004,0.008,0.11199999999999999,0,2209,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3143691442356895
2105,23.43836478680736,30.73104395221344,7124.69,13451.26,148347.1,3817.83,1.9099999999999999e-10,3.0800000000000002e-12,24.3,24.969,0.018000000000000002,1.51,61.9,-0.106,0.133,0.051,2,1280000.0,5750.71,3.2799999999999994e-09,1.39e-11,21.21,21.25,0.005,1.36,235.8,-0.040999999999999995,0.06,0.011000000000000001,0,-278.1,28.04,-2.2e-11,1.72e-11,,,9.999,1.4,-1.3,0.723,-0.326,1.18,0,-258.9,125.08,-6.799999999999999e-12,5.99e-12,,,9.999,1.26,-1.1,1.8530000000000002,0.804,0.562,0,924223.5,11262.24,8.67e-09,4.43e-11,20.155,,0.006,1.64,195.7,-0.040999999999999995,0.051,0.040999999999999995,0,1500000.0,13098.25,2.17e-08,5.8200000000000003e-11,19.16,,0.003,1.01,372.4,-0.021,0.003,0.032,0,2217,0,0,0,0,1,1,1,1,1,1,1,1,4,0.30454348934213366
2106,23.43183058727381,30.72625715252217,7605.16,12869.58,50558.4,3453.22,6.509999999999999e-11,2.39e-12,25.465999999999998,26.151999999999997,0.04,1.62,27.2,-0.062,0.133,0.065,0,934458.7,5489.51,2.38e-09,1.1e-11,21.558000000000003,21.629,0.005,1.22,216.3,-0.017,0.031,0.025,0,-505.0,11.28,-4.2e-11,3.3799999999999996e-11,,,9.999,1.72,-1.2,0.0,0.0,0.0,0,83.6,85.32,2.2200000000000002e-12,8.470000000000001e-12,29.133000000000003,,4.137,1.18,0.3,0.742,0.616,0.12,0,936810.9,10727.93,8.79e-09,3.6e-11,20.14,,0.004,1.16,244.2,-0.001,0.10400000000000001,0.131,0,1570000.0,12558.32,2.2599999999999997e-08,6.29e-11,19.114,,0.003,0.85,359.8,0.012,0.061,0.115,2,2230,0,0,0,0,1,1,1,1,1,1,1,1,4,0.26822155218709415
2107,23.433371464316117,30.725166133799178,7452.43,12783.26,225336.8,3865.8,2.9000000000000003e-10,3.71e-12,23.845,24.49,0.013999999999999999,1.94,78.1,-0.136,0.248,0.053,0,1470000.0,5936.43,3.76e-09,1.65e-11,21.061,21.090999999999998,0.005,1.58,227.8,-0.066,0.075,0.018000000000000002,2,-322.7,33.64,-2.5999999999999997e-11,3.51e-11,,,9.999,1.65,-0.8,0.0,0.0,0.0,0,2526.6,84.51,6.629999999999999e-11,1.49e-11,25.445999999999998,,0.244,1.61,4.5,-0.163,-0.135,0.07400000000000001,0,1130000.0,11019.4,1.06e-08,3.01e-11,19.94,,0.003,1.0,351.5,-0.035,-0.009000000000000001,0.045,0,1730000.0,12789.95,2.5e-08,6.07e-11,19.004,,0.003,0.88,412.3,-0.018000000000000002,0.005,0.042,0,2232,0,0,1,1,1,1,1,1,1,1,1,1,5,0.28239091491094825
2108,23.431366594085418,30.710477029080284,7365.11,11273.78,126288.1,4434.75,1.6199999999999998e-10,3.48e-12,24.473000000000003,25.149,0.023,1.72,46.7,-0.078,-0.001,0.024,2,1210000.0,6795.12,3.09e-09,1.2999999999999999e-11,21.275,21.319000000000003,0.005,1.3,238.6,-0.033,0.019,0.015,0,-518.6,45.35,-4.2e-11,2.5800000000000004e-11,,,9.999,1.22,-1.6,0.0,0.0,0.0,0,-211.4,118.51,-5.5999999999999996e-12,9.710000000000001e-12,,,9.999,1.37,-0.6,0.299,-1.047,0.095,0,887446.5,13983.53,8.329999999999999e-09,6.09e-11,20.199,,0.008,2.25,136.7,-0.08800000000000001,-0.013999999999999999,0.078,0,1460000.0,16245.41,2.11e-08,6.09e-11,19.188,,0.003,0.97,347.1,-0.018000000000000002,0.011000000000000001,0.096,0,2234,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3415427761902158
2109,23.44757271487358,30.723597509884048,6195.51,12842.21,185922.0,3970.44,2.38e-10,3.04e-12,24.055999999999997,24.715,0.013999999999999999,1.33,78.4,0.001,-0.017,0.042,2,1410000.0,6162.27,3.58e-09,1.3800000000000002e-11,21.115,21.15,0.004,1.29,259.3,-0.027999999999999997,0.005,0.018000000000000002,2,-295.5,22.14,-2.3999999999999998e-11,2.3899999999999996e-11,,,9.999,1.54,-1.0,0.0,0.0,0.0,0,-9.6,113.29,-2.4e-13,8.159999999999999e-12,,,9.999,1.47,-0.0,0.589,2.251,0.14800000000000002,0,883321.8,12502.06,8.29e-09,3.31e-11,20.204,,0.004,1.21,250.4,-0.016,-0.004,0.126,0,1440000.0,14277.55,2.0699999999999997e-08,5.6100000000000005e-11,19.208,,0.003,0.6,369.7,0.012,0.004,0.099,0,2237,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3123760285708077
2110,23.447967330660035,30.73078485281852,6289.09,13571.83,114612.9,4922.1,1.4699999999999998e-10,2.12e-12,24.583000000000002,25.27,0.016,1.22,69.4,0.027999999999999997,0.573,0.35200000000000004,2,1540000.0,6903.3,3.9299999999999995e-09,9.880000000000002e-12,21.014,21.072,0.003,1.1,397.7,0.005,0.061,0.057999999999999996,0,-523.1,81.04,-4.2e-11,1.39e-11,,,9.999,1.23,-3.0,-1.24,0.095,2.046,0,-715.2,237.51,-1.9e-11,5.3e-12,,,9.999,1.12,-3.5,0.344,-0.64,1.92,2,1150000.0,13556.07,1.08e-08,4.34e-11,19.918,,0.004,1.41,248.6,-0.026000000000000002,0.005,0.121,0,1620000.0,14979.08,2.33e-08,5.929999999999999e-11,19.08,,0.003,0.9,393.3,0.006,-0.005,0.11900000000000001,0,2242,0,0,0,0,1,1,1,1,1,1,1,1,4,0.280997667376084
2111,23.44081281981729,30.723102201986105,6771.75,12689.09,149814.5,4385.96,1.9199999999999998e-10,2.92e-12,24.291,24.959,0.017,1.34,65.7,-0.0,0.034,0.264,0,1270000.0,6236.05,3.22e-09,1.18e-11,21.229,21.268,0.004,0.88,274.0,0.005,0.0,0.109,2,286.8,41.94,2.36e-11,3.75e-11,26.566999999999997,,1.725,1.33,0.6,1.544,4.445,0.851,0,127.4,153.58,3.34e-12,9.68e-12,28.691,,3.1460000000000004,1.21,0.3,-0.386,-0.061,1.4169999999999998,0,846874.7,12985.61,7.95e-09,3.28e-11,20.25,,0.004,1.19,242.2,-0.024,0.012,0.2,0,1380000.0,14661.65,1.99e-08,5.6299999999999996e-11,19.250999999999998,,0.003,0.61,354.4,-0.009000000000000001,0.002,0.156,0,2246,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3239172450321451
2112,23.432254300535458,30.730829262996675,7649.68,13336.36,177070.7,3535.81,2.2800000000000001e-10,3.2900000000000003e-12,24.107,24.761,0.016,1.55,69.1,-0.008,0.113,0.027000000000000003,0,1260000.0,5632.37,3.2299999999999994e-09,1.2199999999999999e-11,21.228,21.261,0.004,1.16,264.6,-0.005,0.023,0.013000000000000001,2,-36.6,35.92,-2.9e-12,3.55e-11,,,9.999,1.63,-0.1,-1.335,1.25,0.023,0,458.6,93.62,1.2199999999999999e-11,1.63e-11,27.285999999999998,,1.4509999999999998,1.99,0.7,0.077,0.012,0.037000000000000005,0,918663.9,10209.53,8.62e-09,2.7199999999999997e-11,20.160999999999998,,0.003,1.01,316.4,-0.027000000000000003,0.025,0.057999999999999996,0,1480000.0,11970.44,2.14e-08,5.529999999999999e-11,19.174,,0.003,0.83,386.5,-0.013000000000000001,0.026000000000000002,0.047,0,2248,0,0,0,0,1,1,1,1,1,1,1,1,4,0.2770978170571242
2113,23.436410928007085,30.722310049860422,7138.65,12542.12,147546.1,3820.35,1.89e-10,2.64e-12,24.309,24.975,0.015,1.29,71.5,-0.113,0.375,0.035,0,1230000.0,5886.64,3.12e-09,1.02e-11,21.263,21.301,0.004,0.87,306.5,-0.028999999999999998,0.044000000000000004,0.011000000000000001,0,456.4,46.94,3.75e-11,4.02e-11,26.065,,1.163,1.72,0.9,1.214,0.006999999999999999,0.013000000000000001,0,1182.0,99.25,3.0999999999999996e-11,2.01e-11,26.273000000000003,,0.706,1.42,1.5,0.11599999999999999,1.462,0.059000000000000004,0,897327.5,11939.31,8.42e-09,3.33e-11,20.187,,0.004,1.24,252.7,-0.033,0.017,0.046,0,1480000.0,14033.43,2.14e-08,5.54e-11,19.174,,0.003,0.77,386.0,-0.001,0.016,0.034,0,2249,0,0,0,0,1,1,1,1,1,1,1,1,4,0.305143069777628
2114,23.442018127149318,30.72317959860586,6668.81,12715.29,103611.0,4136.16,1.33e-10,3.66e-12,24.691999999999997,25.372,0.03,1.9,36.2,-0.152,0.214,0.289,0,1080000.0,6188.91,2.7600000000000004e-09,1.43e-11,21.399,21.445999999999998,0.006,1.33,192.3,-0.061,0.036000000000000004,0.14400000000000002,2,-529.8,27.1,-4.4e-11,2.75e-11,,,9.999,1.39,-1.6,0.369,-1.433,0.017,0,420.7,112.08,1.1e-11,9.12e-12,27.393,,0.897,1.19,1.2,-0.804,0.634,0.252,0,909177.8,12744.13,8.53e-09,2.87e-11,20.173,,0.004,0.7,297.2,-0.012,0.009000000000000001,0.20800000000000002,0,1480000.0,14708.97,2.14e-08,5.94e-11,19.175,,0.003,0.83,360.0,-0.005,0.003,0.19899999999999998,0,2250,0,0,0,0,1,1,1,1,1,1,1,1,4,0.32518654801811275
2115,23.451013290689055,30.728372002094794,5982.61,13375.45,88099.2,3700.78,1.13e-10,2.1099999999999997e-12,24.868000000000002,25.555999999999997,0.02,1.45,53.4,0.053,0.324,0.21600000000000003,2,1270000.0,5769.8,3.24e-09,1.06e-11,21.223000000000003,21.284000000000002,0.004,1.18,307.3,0.011000000000000001,0.069,0.09699999999999999,2,-373.8,33.77,-3e-11,1.84e-11,,,9.999,1.33,-1.7,0.0,0.0,0.0,0,101.5,109.46,2.66e-12,9.43e-12,28.936999999999998,,3.846,1.58,0.3,-0.297,0.026000000000000002,0.016,2,1110000.0,12311.59,1.04e-08,3.0500000000000005e-11,19.959,,0.003,0.77,340.4,-0.005,0.03,0.135,0,1740000.0,13976.38,2.52e-08,6.22e-11,18.998,,0.003,0.88,404.3,0.013000000000000001,0.016,0.147,0,2251,0,0,0,0,1,1,1,1,1,1,1,1,4,0.27806109472131957
2116,23.441704189974427,30.72432727837732,6716.37,12826.04,162113.5,4146.45,2.0799999999999998e-10,3.4900000000000003e-12,24.206,24.865,0.018000000000000002,1.42,59.5,0.008,0.048,0.214,2,1240000.0,6288.17,3.14e-09,1.13e-11,21.256999999999998,21.291999999999998,0.004,0.97,278.3,-0.008,-0.004,0.08800000000000001,2,-742.4,37.89,-6.100000000000001e-11,2.8999999999999997e-11,,,9.999,1.46,-2.1,0.0,0.0,0.0,0,1283.0,112.13,3.3700000000000004e-11,1.28e-11,26.180999999999997,,0.413,1.57,2.6,-0.214,-0.426,0.081,0,889766.9,12614.31,8.35e-09,2.79e-11,20.195999999999998,,0.004,0.47,299.6,-0.001,0.003,0.146,0,1430000.0,14412.76,2.06e-08,5.6100000000000005e-11,19.214000000000002,,0.003,0.61,367.2,0.003,-0.01,0.11199999999999999,0,2252,0,0,0,0,1,1,1,1,1,1,1,1,4,0.32332418805288227
2117,23.437755697852243,30.72772404040277,7118.43,13107.72,190253.1,3970.48,2.4500000000000003e-10,2.8800000000000002e-12,24.029,24.689,0.013000000000000001,1.55,84.8,-0.081,0.016,0.14400000000000002,2,1450000.0,5992.51,3.69e-09,1.0100000000000001e-11,21.083000000000002,21.118000000000002,0.003,1.06,366.0,-0.003,-0.002,0.079,3,156.1,25.21,1.26e-11,3.7600000000000005e-11,27.247,,3.233,1.63,0.3,-2.458,-0.15,0.57,2,433.1,117.51,1.1399999999999999e-11,1.59e-11,27.362,,1.521,1.73,0.7,0.152,0.377,0.126,2,1020000.0,11820.2,9.620000000000001e-09,3.0500000000000005e-11,20.043,,0.003,1.03,315.3,-0.005,-0.012,0.152,0,1690000.0,13794.47,2.44e-08,6e-11,19.031,,0.003,0.76,407.2,0.012,-0.011000000000000001,0.095,0,2253,0,0,0,0,1,1,1,1,1,1,1,1,4,0.31332416781180344
2118,23.437013136698074,30.7259565935753,7151.3,12918.44,162183.5,4970.57,2.0799999999999998e-10,3.32e-12,24.203000000000003,24.875999999999998,0.017,1.76,62.8,-0.018000000000000002,0.081,0.331,0,1460000.0,7145.34,3.73e-09,9.69e-12,21.072,21.113000000000003,0.003,1.03,384.5,-0.0,0.013000000000000001,0.091,0,47.2,53.08,3.9800000000000004e-12,3.06e-11,28.500999999999998,,8.347999999999999,1.44,0.1,-0.988,-0.052000000000000005,0.532,0,588.1,127.46,1.54e-11,1.31e-11,27.028000000000002,,0.9209999999999999,1.57,1.2,-1.895,-0.07,0.763,0,969656.2,11893.67,9.1e-09,2.96e-11,20.102999999999998,,0.004,0.65,307.2,-0.013999999999999999,-0.012,0.23199999999999998,0,1660000.0,13930.04,2.4e-08,6.19e-11,19.051,,0.003,0.71,387.4,0.0,-0.008,0.177,0,2255,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3108687531511379
2119,23.431545329361608,30.733066402965726,7750.76,13550.77,107490.3,3141.5,1.38e-10,2.52e-12,24.65,25.329,0.02,1.29,54.8,-0.006,-0.004,0.018000000000000002,2,1100000.0,5080.84,2.8100000000000004e-09,9.73e-12,21.378,21.424,0.004,0.9,289.0,0.013000000000000001,-0.006999999999999999,0.009000000000000001,2,-109.9,7.41,-9e-12,2.27e-11,,,9.999,1.5,-0.4,-4.332,-0.877,0.086,0,-423.8,96.07,-1.1e-11,8.22e-12,,,9.999,1.54,-1.4,2.52,6.492999999999999,0.077,0,890350.1,10298.14,8.35e-09,2.68e-11,20.195,,0.003,0.63,311.6,-0.003,0.012,0.055999999999999994,0,1460000.0,12091.25,2.11e-08,5.529999999999999e-11,19.188,,0.003,0.64,381.9,0.016,0.002,0.055999999999999994,0,2260,0,0,0,0,1,1,1,1,1,1,1,1,4,0.2654062591142794
2120,23.44570888980905,30.73038176402703,6477.37,13496.75,197692.2,4987.19,2.54e-10,4.37e-12,23.988000000000003,24.65,0.019,2.14,58.1,-0.11199999999999999,0.165,0.115,0,1540000.0,7152.75,3.9200000000000005e-09,1.2999999999999999e-11,21.017,21.052,0.004,1.38,300.8,-0.006999999999999999,0.013999999999999999,0.078,2,113.1,23.84,9.300000000000001e-12,1.7699999999999998e-11,27.579,,2.062,1.45,0.5,-0.342,-0.006999999999999999,0.03,0,2993.8,164.52,7.779999999999999e-11,1.23e-11,25.273000000000003,,0.171,2.13,6.3,-0.258,0.20199999999999999,0.018000000000000002,0,1300000.0,12736.72,1.22e-08,3.39e-11,19.787,,0.003,0.61,359.3,-0.008,0.019,0.174,0,2140000.0,14714.44,3.08e-08,6.940000000000001e-11,18.778,,0.002,0.71,444.3,0.019,0.002,0.156,2,2264,0,0,1,1,1,1,1,1,1,1,1,1,5,0.29041784883445787
2121,23.435390308588108,30.716383846206906,7121.73,11929.9,123026.8,4000.52,1.5800000000000002e-10,2.21e-12,24.503,25.188000000000002,0.015,1.39,71.5,-0.027000000000000003,0.07200000000000001,0.016,2,1470000.0,6475.01,3.75e-09,9.65e-12,21.064,21.116999999999997,0.003,1.03,389.0,-0.024,0.003,0.008,2,200.0,-7.57,1.65e-11,4.15e-11,26.956999999999997,,2.7319999999999998,1.11,0.4,3.2569999999999997,1.5,0.024,0,-571.1,102.95,-1.5e-11,1.0800000000000001e-11,,,9.999,1.43,-1.4,9.999,9.999,0.251,0,1210000.0,13573.46,1.1299999999999999e-08,3.99e-11,19.865,,0.004,0.82,284.0,-0.002,0.018000000000000002,0.07400000000000001,2,1980000.0,15382.02,2.85e-08,7.790000000000001e-11,18.862000000000002,,0.003,0.52,366.4,0.006999999999999999,-0.004,0.049,0,2268,0,0,0,0,1,1,1,1,1,1,1,1,4,0.32852124722521997
2122,23.431903104697835,30.7354069179671,7761.36,13791.87,178313.1,3509.95,2.29e-10,3.54e-12,24.1,24.759,0.017,1.67,64.8,-0.063,0.218,0.006999999999999999,0,1340000.0,5682.62,3.42e-09,1.0800000000000001e-11,21.165,21.2,0.003,0.98,317.9,-0.0,0.052000000000000005,0.008,0,-52.8,8.64,-4.3e-12,2.1899999999999997e-11,,,9.999,1.57,-0.2,2.126,0.001,0.003,0,729.3,99.81,1.9100000000000004e-11,6.64e-12,26.796,,0.377,1.07,2.9,-0.055999999999999994,0.057,0.005,0,948428.7,10895.75,8.9e-09,3.3200000000000006e-11,20.127,,0.004,1.21,268.4,-0.025,-0.04,0.055999999999999994,0,1440000.0,12973.04,2.08e-08,6.28e-11,19.205,,0.003,1.14,331.3,0.0,-0.017,0.069,0,2289,0,0,0,0,1,1,1,1,1,1,1,1,4,0.25744218327692814
